order_number,order_date,customer_name,channel,product_name,quantity,unit_price,revenue,cost,state,state_name,us_region,lat,lon,budget,total_cost,profit,profit_margin_pct,order_month_name,order_month_num,order_month
SO - 0002341,2015-06-10,Topco Company,Distributor,Product 19,8,227.8,1822.4,104.78800000000001,PA,Pennsylvania,Northeast,40.02991,-75.27897,,838.3040000000001,984.096,53.99999999999999,June,6,2015-06
SO - 0004601,2015-06-10,Eayo Company,Wholesale,Product 24,8,1125.6000000000001,9004.800000000001,574.056,NY,New York,Northeast,42.12662,-76.03324,,4592.448,4412.352000000001,49.00000000000001,June,6,2015-06
SO - 0005996,2015-06-10,Bath Group,Distributor,Product 25,12,2479.0,29748.0,1512.19,FL,Florida,South,28.80055,-81.27312,,18146.28,11601.720000000001,39.0,June,6,2015-06
SO - 0006676,2015-06-10,Neutrogena Ltd,Export,Product 15,12,1092.1000000000001,13105.2,655.2600000000001,MO,Missouri,Midwest,38.78394,-90.48123,,7863.120000000001,5242.08,40.0,June,6,2015-06
SO - 000293,2015-06-10,Realbridge Corp,Distributor,Product 15,8,2519.2000000000003,20153.600000000002,1309.9840000000002,CA,California,West,33.84918,-118.38841,,10479.872000000001,9673.728000000001,48.0,June,6,2015-06
SO - 0001548,2015-06-10,Tambee Company,Export,Product 26,6,2257.9,13547.400000000001,1128.95,WA,Washington,West,47.25288,-122.44429,,6773.700000000001,6773.700000000001,50.0,June,6,2015-06
SO - 0009291,2015-06-10,Browsebug Company,Distributor,Product 11,12,5695.0,68340.0,2847.5,FL,Florida,South,28.07807,-82.76371,,34170.0,34170.0,50.0,June,6,2015-06
SO - 0001344,2015-06-10,Muxo Group,Wholesale,Product 16,5,2271.3,11356.5,1294.641,CA,California,West,32.79477,-116.96253,,6473.205,4883.295,43.0,June,6,2015-06
SO - 0001754,2015-06-10,Ascend Ltd,Distributor,Product 26,11,1159.1000000000001,12750.100000000002,904.0980000000002,TX,Texas,South,26.21591,-98.32529,,9945.078000000001,2805.022000000001,22.000000000000004,June,6,2015-06
SO - 0003550,2015-06-10,Realbuzz Ltd,Wholesale,Product 20,7,1025.1000000000001,7175.700000000001,635.5620000000001,TX,Texas,South,29.75937,-94.96296,,4448.934000000001,2726.7659999999996,37.999999999999986,June,6,2015-06
SO - 0003627,2015-06-10,Devpoint Group,Export,Product 4,10,214.4,2144.0,100.768,MI,Michigan,Midwest,42.58031,-83.0302,,1007.6800000000001,1136.32,52.99999999999999,June,6,2015-06
SO - 0004832,2015-06-10,Cadila Ltd,Export,Product 5,8,4006.6,32052.8,3325.4779999999996,NJ,New Jersey,Northeast,39.79219,-75.03606,,26603.823999999997,5448.976000000002,17.000000000000007,June,6,2015-06
SO - 0010681,2015-06-10,Skinder Group,Wholesale,Product 2,5,221.1,1105.5,101.706,WA,Washington,West,47.38093,-122.23484,,508.53000000000003,596.97,54.0,June,6,2015-06
SO - 0009271,2015-06-10,Aibox Company,Export,Product 25,5,2666.6,13333.0,1093.3059999999998,CO,Colorado,West,40.16984,-105.09901,,5466.529999999999,7866.470000000001,59.00000000000001,June,6,2015-06
SO - 0001028,2015-06-11,Remedy Ltd,Distributor,Product 17,7,1118.9,7832.300000000001,637.773,CA,California,West,34.21639,-119.0376,,4464.411,3367.889000000001,43.00000000000001,June,6,2015-06
SO - 0002768,2015-06-11,Nexus Group,Wholesale,Product 5,11,5494.0,60434.0,3296.4,TX,Texas,South,30.52524,-97.66595,,36260.4,24173.6,40.0,June,6,2015-06
SO - 0006591,2015-06-11,Cogilith Group,Distributor,Product 5,12,2345.0,28140.0,1031.8,SC,South Carolina,South,34.92487,-81.02508,,12381.599999999999,15758.400000000001,56.00000000000001,June,6,2015-06
SO - 0008036,2015-06-11,Blogspan Ltd,Export,Product 25,6,268.0,1608.0,201.0,CA,California,West,33.74557,-117.86783,,1206.0,402.0,25.0,June,6,2015-06
SO - 0009702,2015-06-11,Zava Group,Wholesale,Product 26,9,234.5,2110.5,194.635,NJ,New Jersey,Northeast,40.94585,-74.24508,,1751.715,358.7850000000001,17.000000000000004,June,6,2015-06
SO - 000277,2015-06-11,Divanoodle Ltd,Wholesale,Product 11,11,2599.6,28595.6,1637.748,NC,North Carolina,South,34.75405,-77.43024,,18015.228,10580.372,37.0,June,6,2015-06
SO - 000372,2015-06-11,Johnson Ltd,Wholesale,Product 26,10,911.2,9112.0,410.04,MN,Minnesota,Midwest,44.80413,-93.16689,,4100.400000000001,5011.599999999999,54.99999999999999,June,6,2015-06
SO - 0001516,2015-06-11,Mydeo Ltd,Wholesale,Product 22,5,3236.1,16180.5,2329.9919999999997,AZ,Arizona,West,32.29785,-110.9187,,11649.96,4530.540000000001,28.000000000000004,June,6,2015-06
SO - 0004242,2015-06-11,Safecor Corp,Wholesale,Product 4,7,5333.2,37332.4,3573.244,WA,Washington,West,47.97898,-122.20208,,25012.708000000002,12319.692,32.99999999999999,June,6,2015-06
SO - 0004847,2015-06-11,Safecor Corp,Wholesale,Product 24,11,864.3000000000001,9507.300000000001,475.36500000000007,TX,Texas,South,26.20341,-98.23001,,5229.015,4278.285000000001,45.0,June,6,2015-06
SO - 0007229,2015-06-11,Mita Corp,Wholesale,Product 9,6,3879.3,23275.800000000003,2094.822,CO,Colorado,West,39.06387,-108.55065,,12568.932,10706.868000000002,46.0,June,6,2015-06
SO - 0007603,2015-06-11,Colgate-Pa Group,Wholesale,Product 5,9,6472.2,58249.799999999996,5371.9259999999995,IN,Indiana,Midwest,39.778,-86.14584,,48347.333999999995,9902.466,17.0,June,6,2015-06
SO - 0008082,2015-06-11,Golden Corp,Distributor,Product 25,11,1835.8,20193.8,1303.418,TX,Texas,South,30.31188,-95.45605,,14337.597999999998,5856.202000000001,29.00000000000001,June,6,2015-06
SO - 0008969,2015-06-11,Liberty Group,Export,Product 24,12,1092.1000000000001,13105.2,709.8650000000001,IL,Illinois,Midwest,41.59381,-88.19968,,8518.380000000001,4586.82,35.0,June,6,2015-06
SO - 0009521,2015-06-11,Shuffledri Group,Wholesale,Product 26,12,3242.8,38913.600000000006,1751.1120000000003,WI,Wisconsin,Midwest,42.72613,-87.78285,,21013.344000000005,17900.256,46.0,June,6,2015-06
SO - 0009180,2015-06-11,SHISEIDO Ltd,Wholesale,Product 15,5,1835.8,9179.0,1542.072,CO,Colorado,West,39.37221,-104.85609,,7710.36,1468.6400000000003,16.000000000000004,June,6,2015-06
SO - 000313,2015-06-11,NCS Group,Wholesale,Product 15,8,167.5,1340.0,123.95,TX,Texas,South,30.67436,-96.36996,,991.6,348.4,26.0,June,6,2015-06
SO - 0001622,2015-06-11,Rhynoodle Ltd,Wholesale,Product 25,6,2914.5,17487.0,2448.18,CA,California,West,33.98168,-118.22507,,14689.079999999998,2797.920000000002,16.00000000000001,June,6,2015-06
SO - 0002257,2015-06-11,Jabbercube Corp,Wholesale,Product 15,12,3912.8,46953.600000000006,3325.88,FL,Florida,South,26.10037,-80.39977,,39910.56,7043.040000000008,15.000000000000016,June,6,2015-06
SO - 0002381,2015-06-11,Jabbercube Corp,Wholesale,Product 5,7,1976.5,13835.5,1462.61,IL,Illinois,Midwest,41.60815,-87.85929,,10238.269999999999,3597.2300000000014,26.00000000000001,June,6,2015-06
SO - 0002591,2015-06-11,Avavee Group,Distributor,Product 4,7,1715.2,12006.4,788.9920000000001,MN,Minnesota,Midwest,45.1705,-93.20607,,5522.944,6483.455999999999,53.99999999999999,June,6,2015-06
SO - 0004771,2015-06-11,Avamba Company,Wholesale,Product 1,6,2673.3,16039.800000000001,1764.3780000000002,UT,Utah,West,40.23384,-111.65853,,10586.268,5453.532000000001,34.0,June,6,2015-06
SO - 0005411,2015-06-11,State Ltd,Export,Product 5,6,6003.2,36019.2,3902.08,TX,Texas,South,29.69931,-98.11513,,23412.48,12606.719999999998,35.0,June,6,2015-06
SO - 0005438,2015-06-11,Realbridge Corp,Distributor,Product 25,6,944.7,5668.200000000001,699.078,TX,Texas,South,33.04655,-96.98183,,4194.468,1473.7320000000009,26.00000000000001,June,6,2015-06
SO - 0006277,2015-06-11,SAFEWAY Ltd,Distributor,Product 3,7,1118.9,7832.300000000001,749.6630000000001,CA,California,West,36.06523,-119.01677,,5247.6410000000005,2584.6590000000006,33.0,June,6,2015-06
SO - 0006665,2015-06-11,Mylan Corp,Wholesale,Product 26,6,2974.8,17848.800000000003,1338.66,TX,Texas,South,32.98836,-96.89977,,8031.960000000001,9816.840000000002,55.00000000000001,June,6,2015-06
SO - 0007488,2015-06-11,Wise Company,Wholesale,Product 15,10,877.7,8777.0,561.7280000000001,NJ,New Jersey,Northeast,40.66871,-74.11431,,5617.280000000001,3159.7199999999993,35.99999999999999,June,6,2015-06
SO - 0007837,2015-06-11,Flipbug Ltd,Wholesale,Product 29,11,2546.0,28006.0,1171.16,CA,California,West,33.96816,-118.24467,,12882.76,15123.24,54.0,June,6,2015-06
SO - 0010194,2015-06-11,Chatterbri Ltd,Wholesale,Product 9,10,777.2,7772.0,481.86400000000003,FL,Florida,South,25.67927,-80.31727,,4818.64,2953.3599999999997,37.99999999999999,June,6,2015-06
SO - 0009040,2015-06-11,Cantrell Company,Wholesale,Product 25,6,2217.7000000000003,13306.2,1618.921,KY,Kentucky,South,38.0498,-84.45855,,9713.526,3592.674000000001,27.000000000000007,June,6,2015-06
SO - 0006632,2015-06-11,Linklinks Ltd,Export,Product 20,8,3939.6,31516.8,2954.7,MN,Minnesota,Midwest,44.02163,-92.4699,,23637.6,7879.200000000001,25.000000000000007,June,6,2015-06
SO - 0006759,2015-06-11,Cogidoo Company,Wholesale,Product 3,7,1098.8,7691.599999999999,582.364,NJ,New Jersey,Northeast,40.85964,-74.42335,,4076.5480000000002,3615.051999999999,46.99999999999999,June,6,2015-06
SO - 0007163,2015-06-11,Realpoint Corp,Export,Product 15,9,1112.2,10009.800000000001,912.004,FL,Florida,South,26.06287,-80.2331,,8208.036,1801.764000000001,18.000000000000007,June,6,2015-06
SO - 0008184,2015-06-11,Skidoo Company,Wholesale,Product 15,5,174.20000000000002,871.0000000000001,81.87400000000001,FL,Florida,South,26.64063,-81.87231,,409.37000000000006,461.63000000000005,53.0,June,6,2015-06
SO - 0008806,2015-06-11,Brightdog Corp,Export,Product 3,5,1313.2,6566.0,958.636,IL,Illinois,Midwest,42.11043,-88.30135,,4793.18,1772.8199999999997,26.999999999999996,June,6,2015-06
SO - 0002877,2015-06-11,Mydeo Ltd,Wholesale,Product 26,10,5406.900000000001,54069.00000000001,3352.2780000000002,FL,Florida,South,26.65868,-80.24144,,33522.78,20546.22000000001,38.000000000000014,June,6,2015-06
SO - 0004541,2015-06-11,Bath Group,Wholesale,Product 4,10,1782.2,17822.0,1069.32,MO,Missouri,Midwest,38.78922,-90.32261,,10693.199999999999,7128.800000000001,40.00000000000001,June,6,2015-06
SO - 0006361,2015-06-11,SEINDNI Corp,Wholesale,Product 8,11,1005.0,11055.0,482.4,NC,North Carolina,South,35.92812,-79.03742,,5306.4,5748.6,52.0,June,6,2015-06
SO - 0008812,2015-06-11,Skippad Ltd,Wholesale,Product 12,7,891.1,6237.7,543.571,IL,Illinois,Midwest,41.51591,-87.60098,,3804.9970000000003,2432.7029999999995,38.99999999999999,June,6,2015-06
SO - 0010117,2015-06-11,Voolia Ltd,Wholesale,Product 20,9,3892.7000000000003,35034.3,2997.3790000000004,IL,Illinois,Midwest,41.69043,-87.74383,,26976.411000000004,8057.888999999999,22.999999999999996,June,6,2015-06
SO - 0009545,2015-06-11,Kazu Corp,Wholesale,Product 30,5,3839.1,19195.5,2956.107,FL,Florida,South,28.08363,-80.60811,,14780.535,4414.965,23.0,June,6,2015-06
SO - 000268,2015-06-11,Epic Group,Distributor,Product 16,10,1293.1000000000001,12931.000000000002,659.4810000000001,NY,New York,Northeast,40.80336,-73.6784,,6594.810000000001,6336.1900000000005,49.0,June,6,2015-06
SO - 0001985,2015-06-11,Brightdog Corp,Export,Product 3,9,3075.3,27677.7,2490.9930000000004,UT,Utah,West,40.2969,-111.69465,,22418.937000000005,5258.762999999995,18.999999999999982,June,6,2015-06
SO - 0003748,2015-06-11,Zoovu Corp,Distributor,Product 13,5,2693.4,13467.0,2073.918,MD,Maryland,South,39.29038,-76.61219,,10369.59,3097.41,23.0,June,6,2015-06
SO - 0005076,2015-06-11,Linkbuzz Ltd,Wholesale,Product 26,7,4013.3,28093.100000000002,2367.847,CA,California,West,37.30216,-120.48297,,16574.929,11518.171000000002,41.0,June,6,2015-06
SO - 0006457,2015-06-11,Zoomdog Corp,Wholesale,Product 5,8,3959.7000000000003,31677.600000000002,1663.074,CT,Connecticut,Northeast,41.53815,-72.80704,,13304.592,18373.008,57.99999999999999,June,6,2015-06
SO - 0010085,2015-06-11,Roomm Company,Distributor,Product 18,5,1782.2,8911.0,712.8800000000001,TX,Texas,South,26.30174,-98.16334,,3564.4000000000005,5346.599999999999,60.0,June,6,2015-06
SO - 0010730,2015-06-11,Unit Ltd,Wholesale,Product 25,10,2217.7000000000003,22177.000000000004,1153.2040000000002,NC,North Carolina,South,36.07613,-79.4683,,11532.04,10644.960000000003,48.00000000000001,June,6,2015-06
SO - 0008603,2015-06-11,Tagfeed Ltd,Wholesale,Product 1,10,1842.5,18425.0,1087.075,FL,Florida,South,28.01057,-82.57732,,10870.75,7554.25,41.0,June,6,2015-06
SO - 000449,2015-06-12,Zava Group,Wholesale,Product 25,7,1072.0,7504.0,568.1600000000001,IL,Illinois,Midwest,41.948,-87.98061,,3977.120000000001,3526.879999999999,46.99999999999999,June,6,2015-06
SO - 0001175,2015-06-12,Wordtune Company,Wholesale,Product 19,11,261.3,2874.3,146.32800000000003,FL,Florida,South,30.43826,-84.28073,,1609.6080000000004,1264.6919999999998,43.999999999999986,June,6,2015-06
SO - 0001336,2015-06-12,Fivechat Company,Wholesale,Product 28,6,1025.1000000000001,6150.6,574.0560000000002,VA,Virginia,South,38.96872,-77.3411,,3444.336000000001,2706.263999999999,43.999999999999986,June,6,2015-06
SO - 0001558,2015-06-12,Browsebug Company,Distributor,Product 13,5,1876.0,9380.0,1031.8000000000002,MN,Minnesota,Midwest,44.88969,-93.34995,,5159.000000000001,4220.999999999999,44.99999999999999,June,6,2015-06
SO - 0001753,2015-06-12,Camido Company,Wholesale,Product 17,9,2412.0,21708.0,1640.16,FL,Florida,South,25.72149,-80.26838,,14761.44,6946.5599999999995,31.999999999999996,June,6,2015-06
SO - 0001957,2015-06-12,SEINDNI Corp,Wholesale,Product 21,9,1031.8,9286.199999999999,835.758,NJ,New Jersey,Northeast,40.78788,-74.01431,,7521.822,1764.3779999999988,18.99999999999999,June,6,2015-06
SO - 0002145,2015-06-12,Realbuzz Ltd,Wholesale,Product 26,9,2331.6,20984.399999999998,1282.38,TN,Tennessee,South,35.14953,-90.04898,,11541.420000000002,9442.979999999996,44.999999999999986,June,6,2015-06
SO - 0004901,2015-06-12,Sanum-Kehl Group,Wholesale,Product 26,9,254.6,2291.4,188.404,CA,California,West,34.14251,-118.25508,,1695.636,595.7640000000001,26.000000000000007,June,6,2015-06
SO - 0005917,2015-06-12,Liberty Group,Wholesale,Product 14,6,194.3,1165.8000000000002,126.29500000000002,MI,Michigan,Midwest,42.30754,-83.48577,,757.7700000000001,408.0300000000001,35.0,June,6,2015-06
SO - 0010082,2015-06-12,Zooveo Company,Wholesale,Product 14,11,1943.0,21373.0,1262.95,UT,Utah,West,40.76078,-111.89105,,13892.45,7480.549999999999,35.0,June,6,2015-06
SO - 0010475,2015-06-12,Colgate-Pa Group,Distributor,Product 6,11,2291.4,25205.4,1214.442,CA,California,West,38.1302,-121.27245,,13358.862000000001,11846.538,47.0,June,6,2015-06
SO - 000669,2015-06-12,Yodoo Ltd,Export,Product 2,10,1708.5,17085.0,1213.0349999999999,OK,Oklahoma,South,35.46708,-97.51366,,12130.349999999999,4954.6500000000015,29.00000000000001,June,6,2015-06
SO - 0008454,2015-06-12,Brainspher Ltd,Distributor,Product 5,5,3584.5,17922.5,2509.1499999999996,CA,California,West,38.58046,-121.53023,,12545.749999999998,5376.750000000002,30.00000000000001,June,6,2015-06
SO - 0008358,2015-06-12,Skinder Group,Distributor,Product 2,8,5554.3,44434.4,4276.811000000001,WI,Wisconsin,Midwest,42.72613,-87.78285,,34214.488000000005,10219.911999999997,22.999999999999993,June,6,2015-06
SO - 0001735,2015-06-12,Holston Company,Distributor,Product 2,7,743.7,5205.900000000001,438.783,FL,Florida,South,25.98731,-80.23227,,3071.481,2134.4190000000003,41.0,June,6,2015-06
SO - 0002187,2015-06-12,MEIJER Corp,Distributor,Product 18,11,3979.8,43777.8,1989.9,FL,Florida,South,28.11873,-81.47923,,21888.9,21888.9,50.0,June,6,2015-06
SO - 0008251,2015-06-12,Camido Company,Wholesale,Product 4,12,1701.8,20421.6,1021.0799999999999,KS,Kansas,Midwest,39.11417,-94.62746,,12252.96,8168.639999999999,40.0,June,6,2015-06
SO - 0008712,2015-06-12,Roberts Company,Distributor,Product 5,10,2613.0,26130.0,1332.63,NJ,New Jersey,Northeast,40.21705,-74.74294,,13326.300000000001,12803.699999999999,48.99999999999999,June,6,2015-06
SO - 000284,2015-06-12,Bluezoom Group,Distributor,Product 2,10,2566.1,25661.0,1052.1009999999999,MA,Massachusetts,Northeast,41.89806,-70.62417,,10521.009999999998,15139.990000000002,59.00000000000001,June,6,2015-06
SO - 000689,2015-06-12,Gigabox Group,Wholesale,Product 2,7,884.4,6190.8,566.016,NE,Nebraska,Midwest,41.25861,-95.93779,,3962.1119999999996,2228.6880000000006,36.00000000000001,June,6,2015-06
SO - 0002055,2015-06-12,Realbridge Corp,Wholesale,Product 11,5,1185.9,5929.5,960.5790000000002,LA,Louisiana,South,30.22659,-93.21738,,4802.895,1126.6049999999996,18.999999999999993,June,6,2015-06
SO - 0003111,2015-06-12,Fred's Company,Wholesale,Product 14,6,1065.3,6391.799999999999,873.5459999999999,NY,New York,Northeast,43.20981,-77.57206,,5241.276,1150.5239999999994,17.999999999999993,June,6,2015-06
SO - 0003241,2015-06-12,Holston Company,Wholesale,Product 24,6,1125.6000000000001,6753.6,675.36,IL,Illinois,Midwest,42.20028,-88.41561,,4052.16,2701.4400000000005,40.00000000000001,June,6,2015-06
SO - 0003285,2015-06-12,Kare Corp,Wholesale,Product 14,9,4006.6,36059.4,2444.026,IL,Illinois,Midwest,42.03964,-88.32171,,21996.233999999997,14063.166000000005,39.000000000000014,June,6,2015-06
SO - 0010147,2015-06-12,sanofi-ave Group,Wholesale,Product 5,7,737.0,5159.0,368.5,MN,Minnesota,Midwest,44.76774,-93.27772,,2579.5,2579.5,50.0,June,6,2015-06
SO - 0010610,2015-06-12,Revitol Company,Export,Product 15,11,2432.1,26753.1,1970.001,TX,Texas,South,33.21484,-97.13307,,21670.011,5083.089,19.0,June,6,2015-06
SO - 000663,2015-06-12,Zoovu Corp,Wholesale,Product 14,11,971.5,10686.5,592.615,CA,California,West,33.84918,-118.38841,,6518.765,4167.735,38.99999999999999,June,6,2015-06
SO - 0002575,2015-06-12,Chatterbri Ltd,Export,Product 26,6,1118.9,6713.400000000001,906.3090000000001,CA,California,West,37.323,-122.03218,,5437.854,1275.5460000000003,19.000000000000004,June,6,2015-06
SO - 0004672,2015-06-12,Divanoodle Ltd,Distributor,Product 13,6,1721.9,10331.400000000001,929.8260000000001,CT,Connecticut,Northeast,41.16704,-73.20483,,5578.956000000001,4752.444,46.0,June,6,2015-06
SO - 0005204,2015-06-12,Skyble Corp,Wholesale,Product 26,7,5427.0,37989.0,2170.8,IN,Indiana,Midwest,39.96548,-86.14837,,15195.600000000002,22793.399999999998,60.0,June,6,2015-06
SO - 0005353,2015-06-12,Eire Corp,Wholesale,Product 5,9,2505.8,22552.2,1453.364,CA,California,West,37.97361,-122.53111,,13080.276,9471.924,42.00000000000001,June,6,2015-06
SO - 0007792,2015-06-12,Twimbo Company,Wholesale,Product 26,11,757.1,8328.1,416.40500000000003,NY,New York,Northeast,42.12662,-76.03324,,4580.455,3747.6450000000004,45.0,June,6,2015-06
SO - 0009032,2015-06-12,Eayo Company,Wholesale,Product 5,11,261.3,2874.3,175.07100000000003,CA,California,West,38.49602,-121.40884,,1925.7810000000004,948.5189999999998,32.99999999999999,June,6,2015-06
SO - 000307,2015-06-12,Divanoodle Ltd,Wholesale,Product 25,12,1078.7,12944.400000000001,506.989,FL,Florida,South,27.29393,-80.35033,,6083.8679999999995,6860.532000000002,53.000000000000014,June,6,2015-06
SO - 0002213,2015-06-12,Omba Group,Wholesale,Product 27,5,1701.8,8509.0,1242.3139999999999,NJ,New Jersey,Northeast,40.21705,-74.74294,,6211.57,2297.4300000000003,27.0,June,6,2015-06
SO - 0006918,2015-06-12,Johnson Ltd,Wholesale,Product 12,9,1681.7,15135.300000000001,924.9350000000001,CA,California,West,33.78779,-117.85311,,8324.415,6810.885,44.99999999999999,June,6,2015-06
SO - 0009689,2015-06-12,Terumo Corp,Distributor,Product 15,11,3939.6,43335.6,3269.868,GA,Georgia,South,33.85844,-84.3402,,35968.548,7367.051999999996,16.99999999999999,June,6,2015-06
SO - 000283,2015-06-13,Topco Company,Wholesale,Product 4,12,938.0,11256.0,412.72,MN,Minnesota,Midwest,45.07246,-93.45579,,4952.64,6303.36,55.99999999999999,June,6,2015-06
SO - 000372,2015-06-13,Johnson Ltd,Wholesale,Product 26,10,911.2,9112.0,410.04,NY,New York,Northeast,43.02033,-78.88032,,4100.400000000001,5011.599999999999,54.99999999999999,June,6,2015-06
SO - 0001727,2015-06-13,Pixoboo Corp,Wholesale,Product 26,12,3879.3,46551.600000000006,2715.5099999999998,IL,Illinois,Midwest,42.28417,-87.94521,,32586.119999999995,13965.48000000001,30.00000000000002,June,6,2015-06
SO - 0004650,2015-06-13,State Ltd,Wholesale,Product 14,11,944.7,10391.7,377.88000000000005,ID,Idaho,West,43.6135,-116.20345,,4156.68,6235.02,60.0,June,6,2015-06
SO - 0004917,2015-06-13,Realbuzz Ltd,Wholesale,Product 4,7,187.6,1313.2,88.172,CA,California,West,37.36883,-122.03635,,617.204,695.9960000000001,53.0,June,6,2015-06
SO - 0004947,2015-06-13,Fred's Company,Wholesale,Product 26,10,1969.8,19698.0,1477.35,IA,Iowa,Midwest,42.50056,-90.66457,,14773.5,4924.5,25.0,June,6,2015-06
SO - 0005046,2015-06-13,Pacific Ltd,Wholesale,Product 15,8,2391.9,19135.2,1841.7630000000001,TX,Texas,South,32.68695,-97.0211,,14734.104000000001,4401.096,22.999999999999996,June,6,2015-06
